rightHand_positionX,rightHand_positionY,rightHand_positionZ,rightHandrotation_x,rightHandrotation_y,rightHandrotation_z,rightHandrotation_w,rightThumbProximal_positionX,rightThumbProximal_positionY,rightThumbProximal_positionZ,rightThumbProximalrotation_x,rightThumbProximalrotation_y,rightThumbProximalrotation_z,rightThumbProximalrotation_w,rightThumbMedial_positionX,rightThumbMedial_positionY,rightThumbMedial_positionZ,rightThumbMedialrotation_x,rightThumbMedialrotation_y,rightThumbMedialrotation_z,rightThumbMedialrotation_w,rightThumbDistal_positionX,rightThumbDistal_positionY,rightThumbDistal_positionZ,rightThumbDistalrotation_x,rightThumbDistalrotation_y,rightThumbDistalrotation_z,rightThumbDistalrotation_w,rightThumbTip_positionX,rightThumbTip_positionY,rightThumbTip_positionZ,rightThumbTiprotation_x,rightThumbTiprotation_y,rightThumbTiprotation_z,Timestamp,rightThumbTiprotation_w,rightIndexProximal_positionX,rightIndexProximal_positionY,rightIndexProximal_positionZ,rightIndexProximalrotation_x,rightIndexProximalrotation_y,rightIndexProximalrotation_z,rightIndexProximalrotation_w,rightIndexMedial_positionX,rightIndexMedial_positionY,rightIndexMedial_positionZ,rightIndexMedialrotation_x,rightIndexMedialrotation_y,rightIndexMedialrotation_z,rightIndexMedialrotation_w,rightIndexDistal_positionX,rightIndexDistal_positionY,rightIndexDistal_positionZ,rightIndexDistalrotation_x,rightIndexDistalrotation_y,rightIndexDistalrotation_z,rightIndexDistalrotation_w,rightIndexTip_positionX,rightIndexTip_positionY,rightIndexTip_positionZ,rightIndexTiprotation_x,rightIndexTiprotation_y,rightIndexTiprotation_z,rightIndexTiprotation_w,rightMiddleProximal_positionX,rightMiddleProximal_positionY,rightMiddleProximal_positionZ,rightMiddleProximalrotation_x,rightMiddleProximalrotation_y,rightMiddleProximalrotation_z,rightMiddleProximalrotation_w,rightMiddleMedial_positionX,rightMiddleMedial_positionY,rightMiddleMedial_positionZ,rightMiddleMedialrotation_x,rightMiddleMedialrotation_y,rightMiddleMedialrotation_z,rightMiddleMedialrotation_w,rightMiddleDistal_positionX,rightMiddleDistal_positionY,rightMiddleDistal_positionZ,rightMiddleDistalrotation_x,rightMiddleDistalrotation_y,rightMiddleDistalrotation_z,rightMiddleDistalrotation_w,rightMiddleTip_positionX,rightMiddleTip_positionY,rightMiddleTip_positionZ,rightMiddleTiprotation_x,rightMiddleTiprotation_y,rightMiddleTiprotation_z,rightMiddleTiprotation_w,rightRingProximal_positionX,rightRingProximal_positionY,rightRingProximal_positionZ,rightRingProximalrotation_x,rightRingProximalrotation_y,rightRingProximalrotation_z,rightRingProximalrotation_w,rightRingMedial_positionX,rightRingMedial_positionY,rightRingMedial_positionZ,rightRingMedialrotation_x,rightRingMedialrotation_y,rightRingMedialrotation_z,rightRingMedialrotation_w,rightRingDistal_positionX,rightRingDistal_positionY,rightRingDistal_positionZ,rightRingDistalrotation_x,rightRingDistalrotation_y,rightRingDistalrotation_z,rightRingDistalrotation_w,rightRingTip_positionX,rightRingTip_positionY,rightRingTip_positionZ,rightRingTiprotation_x,rightRingTiprotation_y,rightRingTiprotation_z,rightRingTiprotation_w,rightLittleProximal_positionX,rightLittleProximal_positionY,rightLittleProximal_positionZ,rightLittleProximalrotation_x,rightLittleProximalrotation_y,rightLittleProximalrotation_z,rightLittleProximalrotation_w,rightLittleMedial_positionX,rightLittleMedial_positionY,rightLittleMedial_positionZ,rightLittleMedialrotation_x,rightLittleMedialrotation_y,rightLittleMedialrotation_z,rightLittleMedialrotation_w,rightLittleDistal_positionX,rightLittleDistal_positionY,rightLittleDistal_positionZ,rightLittleDistalrotation_x,rightLittleDistalrotation_y,rightLittleDistalrotation_z,rightLittleDistalrotation_w,rightLittleTip_positionX,rightLittleTip_positionY,rightLittleTip_positionZ,rightLittleTiprotation_x,rightLittleTiprotation_y,rightLittleTiprotation_z,rightLittleTiprotation_w,Gesture
0.207125962,1.34525013,0.197840959,0.08976209,-0.09573676,-0.989886,0.053880215,0.179576352,1.36125255,0.190498054,0.66607666,-0.035904754,0.6469712,-0.3694331,0.163554221,1.3882345,0.2105578,-0.6870247,0.002666237,-0.70819,0.162655056,0.157145038,1.415007,0.2169826,-0.698120534,0.06120849,-0.705545,0.105296694,0.155106112,1.44634342,0.224519923,-0.698120356,0.061206598,-0.705545068,1.2,0.105298556,0.173859969,1.41558254,0.1792647,-0.121343911,-0.5487768,0.8271079,0.003501262,0.168374687,1.43270588,0.21839039,0.103129625,0.922750235,-0.352049619,-0.118142121,0.165536329,1.41334462,0.236247391,0.141244143,0.9868697,0.038666062,-0.068142295,0.158162117,1.3884964,0.234766111,0.141244039,0.9868697,0.038665984,-0.06814254,0.195088565,1.41943181,0.182681486,-0.124937288,-0.6363826,0.7611804,-0.003490116,0.187824354,1.42783117,0.225469142,0.093564145,0.9784641,-0.183589,0.012198738,0.18235524,1.40115047,0.235877588,0.07847314,0.958518267,0.268960267,0.05239283,0.178907931,1.37737811,0.221106037,0.07847312,0.9585184,0.2689599,0.052392814,0.21580857,1.41889942,0.1894114,-0.1836606,-0.661909759,0.7253956,-0.044106502,0.203127578,1.42384827,0.2283924,0.105548054,0.9885393,-0.081552014,0.070703276,0.197263792,1.39816725,0.232288256,0.05892446,0.90731585,0.4007973,0.112548865,0.196830526,1.38075066,0.213088825,0.058924474,0.9073159,0.4007972,0.112548858,0.233626351,1.4127084,0.196955487,-0.340459436,-0.637235463,0.6898551,0.046021875,0.2212508,1.418843,0.2273766,0.2811983,0.9423147,-0.1815772,3.21E-05,0.2101213,1.40254843,0.234562874,0.2595988,0.939744651,0.194441125,0.108078495,0.200583249,1.38565755,0.225545421,0.2595988,0.939744651,0.194441125,0.108078495,Yes
0.206453636,1.34449267,0.199006721,0.09050698,-0.08902478,-0.9907048,0.04886007,0.17905575,1.36083817,0.191854149,0.6634385,-0.04199458,0.6484778,-0.3708937,0.1632155,1.38770425,0.212211683,-0.6861063,0.010824267,-0.7079427,0.167205885,0.15694277,1.41438568,0.219131052,-0.697505057,0.06882928,-0.7046719,0.110391796,0.155018777,1.44558716,0.227237135,-0.6975048,0.06882739,-0.704672039,1.23,0.110393658,0.17382881,1.41537213,0.181397513,-0.124516763,-0.554712236,0.8226465,0.006524872,0.1683428,1.43192875,0.220766246,0.105925262,0.9249437,-0.3447986,-0.119888537,0.165341958,1.41233075,0.238336116,0.144470423,0.986059368,0.045756325,-0.06871473,0.157782048,1.38756144,0.236509144,0.1444703,0.986059368,0.045756247,-0.06871498,0.195084363,1.418987,0.184901416,-0.128965288,-0.6411668,0.7564872,-0.000258919,0.187756523,1.4268471,0.227780581,0.09817844,0.979712367,-0.17438741,0.0106662,0.182039112,1.40002584,0.2376822,0.083213195,0.9551638,0.27912274,0.05318205,0.178393751,1.37661088,0.222396374,0.08321317,0.9551639,0.279122382,0.053182032,0.215787992,1.4181776,0.191654071,-0.186842084,-0.6656586,0.721281767,-0.041726425,0.203032,1.42273235,0.230658635,0.108682811,0.98901,-0.07122247,0.070531465,0.19704,1.397003,0.234001637,0.061415944,0.901550233,0.41282,0.114082031,0.196610868,1.38010919,0.214340568,0.06141596,0.9015503,0.4128199,0.114082024,0.233539134,1.41172373,0.199134782,-0.341757327,-0.6394946,0.6870006,0.047735814,0.221126631,1.417655,0.229581177,0.2820686,0.9440579,-0.1708506,-0.001481765,0.209952921,1.40122223,0.236373365,0.260516822,0.936333239,0.209081933,0.108147465,0.200484291,1.38460457,0.226792768,0.260516822,0.936333239,0.209081933,0.108147465,Yes
0.206186086,1.344171,0.199492067,0.091808796,-0.082158074,-0.991334438,0.045578893,0.1788888,1.36075771,0.1925122,0.6604761,-0.04692206,0.6495486,-0.373705953,0.163116053,1.3874352,0.21316801,-0.68474555,0.017738706,-0.707995534,0.171905085,0.156921566,1.41401541,0.220533252,-0.6965161,0.075614475,-0.7041696,0.115295865,0.155078962,1.44508207,0.229159266,-0.696515858,0.07561259,-0.7041697,1.26,0.115297727,0.173963726,1.415463,0.182832167,-0.12694706,-0.5607388,0.8181602,0.008375026,0.168423578,1.43143833,0.222432792,0.107461326,0.9273058,-0.3376412,-0.120642424,0.165302038,1.41159892,0.239708215,0.146156281,0.985441566,0.05293951,-0.068854004,0.1576345,1.38689184,0.237522244,0.146156162,0.985441566,0.052939434,-0.06885425,0.1952288,1.41891825,0.1864377,-0.132274672,-0.6463103,0.751520634,0.001780451,0.187788829,1.42619264,0.229400858,0.101455733,0.9807528,-0.1665468,0.009636926,0.1818929,1.39925373,0.238868684,0.08659379,0.9525441,0.286833942,0.05373668,0.178110316,1.37611723,0.223196983,0.08659377,0.9525442,0.286833584,0.05373666,0.2159117,1.41790581,0.193226412,-0.189722329,-0.6700143,0.716597,-0.039685816,0.203066051,1.42199385,0.232253253,0.111384846,0.989363968,-0.061488442,0.07051205,0.196966261,1.39622736,0.235074684,0.06355621,0.8963093,0.423380882,0.115495227,0.196547836,1.37980533,0.215017661,0.063556224,0.8963094,0.423380762,0.11549522,0.233611777,1.41125417,0.200654671,-0.34298563,-0.642637253,0.683332145,0.049348693,0.2211367,1.41690564,0.2311287,0.282656759,0.945736349,-0.160243928,-0.003149754,0.2099303,1.40033937,0.237531438,0.261336327,0.932999253,0.222727925,0.107740812,0.200525373,1.38399208,0.227436721,0.261336327,0.932999253,0.222727925,0.107740812,Yes
0.206186086,1.344171,0.199492067,0.091808796,-0.082158074,-0.991334438,0.045578893,0.1788888,1.36075771,0.1925122,0.6604761,-0.04692206,0.6495486,-0.373705953,0.163116053,1.3874352,0.21316801,-0.68474555,0.017738706,-0.707995534,0.171905085,0.156921566,1.41401541,0.220533252,-0.6965161,0.075614475,-0.7041696,0.115295865,0.155078962,1.44508207,0.229159266,-0.696515858,0.07561259,-0.7041697,1.29,0.115297727,0.173963726,1.415463,0.182832167,-0.12694706,-0.5607388,0.8181602,0.008375026,0.168423578,1.43143833,0.222432792,0.107461326,0.9273058,-0.3376412,-0.120642424,0.165302038,1.41159892,0.239708215,0.146156281,0.985441566,0.05293951,-0.068854004,0.1576345,1.38689184,0.237522244,0.146156162,0.985441566,0.052939434,-0.06885425,0.1952288,1.41891825,0.1864377,-0.132274672,-0.6463103,0.751520634,0.001780451,0.187788829,1.42619264,0.229400858,0.101455733,0.9807528,-0.1665468,0.009636926,0.1818929,1.39925373,0.238868684,0.08659379,0.9525441,0.286833942,0.05373668,0.178110316,1.37611723,0.223196983,0.08659377,0.9525442,0.286833584,0.05373666,0.2159117,1.41790581,0.193226412,-0.189722329,-0.6700143,0.716597,-0.039685816,0.203066051,1.42199385,0.232253253,0.111384846,0.989363968,-0.061488442,0.07051205,0.196966261,1.39622736,0.235074684,0.06355621,0.8963093,0.423380882,0.115495227,0.196547836,1.37980533,0.215017661,0.063556224,0.8963094,0.423380762,0.11549522,0.233611777,1.41125417,0.200654671,-0.34298563,-0.642637253,0.683332145,0.049348693,0.2211367,1.41690564,0.2311287,0.282656759,0.945736349,-0.160243928,-0.003149754,0.2099303,1.40033937,0.237531438,0.261336327,0.932999253,0.222727925,0.107740812,0.200525373,1.38399208,0.227436721,0.261336327,0.932999253,0.222727925,0.107740812,Yes
0.202984452,1.34451938,0.199864686,0.101606391,-0.008267139,-0.994352639,0.029509619,0.1760678,1.36245584,0.195094466,0.6279029,-0.094910935,0.651285648,-0.4153994,0.160354689,1.38617563,0.219127774,-0.6675044,0.07996712,-0.7045084,0.2274006,0.154314786,1.41115928,0.230894923,-0.683724761,0.136746466,-0.6957207,0.1726082,0.1525969,1.44032168,0.244662419,-0.6837244,0.136744589,-0.695721,1.32,0.17261003,0.172162965,1.41807425,0.193693966,-0.136716977,-0.6211397,0.77142024,0.020117058,0.166186228,1.427873,0.235195488,0.107417323,0.9501466,-0.2644234,-0.125552714,0.162537649,1.40569758,0.2492213,0.147975177,0.977863967,0.128375679,-0.073520854,0.154534459,1.38172841,0.243268311,0.147975042,0.977863967,0.1283756,-0.07352109,0.193419516,1.42056477,0.1980643,-0.145976752,-0.6997715,0.699136,0.014812176,0.1853039,1.42145777,0.241508991,0.113751486,0.9900264,-0.08311547,-0.000153025,0.178737581,1.39345849,0.246308282,0.10172198,0.922031343,0.3700251,0.050912246,0.174510509,1.3735646,0.226774469,0.101721957,0.922031462,0.37002477,0.050912228,0.2139725,1.418171,0.20490092,-0.203425363,-0.7183176,0.6648693,-0.024220742,0.200575858,1.41680288,0.243932649,0.123637021,0.9896212,0.033394113,0.065184325,0.194175631,1.39104784,0.241743267,0.07507916,0.842983842,0.5194647,0.117890775,0.194069192,1.37940586,0.218578681,0.07507917,0.8429839,0.519464552,0.117890768,0.231444091,1.41016066,0.211480737,-0.3434839,-0.683983564,0.6400785,0.06696759,0.218609586,1.41201007,0.242271781,0.279603153,0.958021462,-0.0597425,-0.021173092,0.207412139,1.394443,0.244924515,0.26325056,0.896686733,0.342530727,0.096568085,0.198728263,1.3810358,0.2306968,0.26325056,0.896686733,0.342530727,0.096568085,Yes
0.201370418,1.34946,0.193644643,0.102053218,0.08603003,-0.9910356,0.00570726,0.174965709,1.368711,0.1925644,0.588833869,-0.161595032,0.6419158,-0.4637949,0.159877121,1.38798726,0.22063379,-0.6473766,0.162376359,-0.687528551,0.2860804,0.154699847,1.41013813,0.237416476,-0.6691956,0.21977672,-0.6713865,0.230468556,0.154204652,1.43588221,0.2569085,-0.669195056,0.2197749,-0.671387,1.35,0.230470359,0.17262876,1.42365432,0.201858386,-0.140901208,-0.6908026,0.707755446,0.04495297,0.166986376,1.42544317,0.244509041,0.106718816,0.969260931,-0.169814855,-0.142504379,0.162788048,1.40108311,0.2540353,0.1539546,0.958465636,0.222817346,-0.08941137,0.154091954,1.37892985,0.243661374,0.153954446,0.958465636,0.222817272,-0.089411594,0.193951011,1.42467666,0.206490964,-0.155852109,-0.7619702,0.6272118,0.041434385,0.185749471,1.417399,0.249314725,0.128109455,0.991374731,0.012558995,-0.024626868,0.1783254,1.38920867,0.248772532,0.125604644,0.881180942,0.454424441,0.035241842,0.1729865,1.37354541,0.225939184,0.125604615,0.8811811,0.4544241,0.035241816,0.21443449,1.42045414,0.212613866,-0.2135965,-0.7756994,0.5938539,0.00211412,0.200855881,1.41205466,0.250691235,0.138256669,0.979617536,0.138594791,0.045014326,0.193975121,1.38746715,0.24312894,0.09696231,0.7775848,0.611736,0.108348966,0.193502352,1.38143253,0.217919752,0.096962325,0.777584851,0.6117359,0.108348951,0.2316793,1.41085482,0.217429176,-0.3411311,-0.7354616,0.5770596,0.09863023,0.218717813,1.4074713,0.248036116,0.277275622,0.9580417,0.047158763,-0.05523226,0.207451254,1.38979328,0.2467819,0.274415433,0.8468635,0.450433,0.068033405,0.1988199,1.38030338,0.2296637,0.274415433,0.8468635,0.450433,0.068033405,Yes
0.201370418,1.34946,0.193644643,0.102053218,0.08603003,-0.9910356,0.00570726,0.174965709,1.368711,0.1925644,0.588833869,-0.161595032,0.6419158,-0.4637949,0.159877121,1.38798726,0.22063379,-0.6473766,0.162376359,-0.687528551,0.2860804,0.154699847,1.41013813,0.237416476,-0.6691956,0.21977672,-0.6713865,0.230468556,0.154204652,1.43588221,0.2569085,-0.669195056,0.2197749,-0.671387,1.38,0.230470359,0.17262876,1.42365432,0.201858386,-0.140901208,-0.6908026,0.707755446,0.04495297,0.166986376,1.42544317,0.244509041,0.106718816,0.969260931,-0.169814855,-0.142504379,0.162788048,1.40108311,0.2540353,0.1539546,0.958465636,0.222817346,-0.08941137,0.154091954,1.37892985,0.243661374,0.153954446,0.958465636,0.222817272,-0.089411594,0.193951011,1.42467666,0.206490964,-0.155852109,-0.7619702,0.6272118,0.041434385,0.185749471,1.417399,0.249314725,0.128109455,0.991374731,0.012558995,-0.024626868,0.1783254,1.38920867,0.248772532,0.125604644,0.881180942,0.454424441,0.035241842,0.1729865,1.37354541,0.225939184,0.125604615,0.8811811,0.4544241,0.035241816,0.21443449,1.42045414,0.212613866,-0.2135965,-0.7756994,0.5938539,0.00211412,0.200855881,1.41205466,0.250691235,0.138256669,0.979617536,0.138594791,0.045014326,0.193975121,1.38746715,0.24312894,0.09696231,0.7775848,0.611736,0.108348966,0.193502352,1.38143253,0.217919752,0.096962325,0.777584851,0.6117359,0.108348951,0.2316793,1.41085482,0.217429176,-0.3411311,-0.7354616,0.5770596,0.09863023,0.218717813,1.4074713,0.248036116,0.277275622,0.9580417,0.047158763,-0.05523226,0.207451254,1.38979328,0.2467819,0.274415433,0.8468635,0.450433,0.068033405,0.1988199,1.38030338,0.2296637,0.274415433,0.8468635,0.450433,0.068033405,Yes
0.196721062,1.35686207,0.1837851,0.08304272,0.2047843,-0.974516,-0.038546577,0.171598926,1.37718737,0.1887588,0.536732435,-0.2656682,0.619003356,-0.508107841,0.158792436,1.38994336,0.22132276,-0.6157691,0.277727544,-0.650174856,0.34780553,0.155676037,1.407012,0.243640423,-0.642944932,0.33164984,-0.624394357,0.294553965,0.157569,1.42659843,0.269247681,-0.6429442,0.331648141,-0.6243952,1.41,0.294555724,0.173162028,1.428193,0.211266488,-0.139533669,-0.767703831,0.617782652,0.097497,0.1691241,1.41967809,0.25328204,0.111638673,0.975454,-0.0458743,-0.184178963,0.163802,1.39395869,0.256742179,0.174745992,0.9157873,0.339040577,-0.12589252,0.153276622,1.37555087,0.241763,0.174745813,0.9157873,0.339040518,-0.125892729,0.194656685,1.42688632,0.214929342,-0.160879761,-0.8277732,0.528637,0.097220786,0.187426686,1.40967631,0.254999816,0.153658912,0.9762831,0.135725811,-0.06956016,0.1781283,1.38297081,0.247896075,0.168546572,0.8126565,0.557798743,0.00645929,0.170606658,1.37392128,0.2222692,0.168546543,0.8126567,0.557798445,0.006459254,0.2150276,1.4201827,0.2187998,-0.222171366,-0.8370657,0.496774137,0.056358717,0.20198217,1.40334845,0.254172742,0.166835189,0.9493878,0.266097665,0.004592163,0.193611845,1.38197339,0.240677491,0.141394883,0.6827688,0.711317,0.0886711,0.191876411,1.38331938,0.214844942,0.1413949,0.6827689,0.711316943,0.08867109,0.231773525,1.40877354,0.220256627,-0.333804041,-0.7901369,0.4888498,0.159010291,0.219343543,1.398777,0.249613017,0.2826452,0.936896,0.1735714,-0.1105016,0.207415774,1.38239717,0.244094834,0.302619427,0.7692955,0.5622148,0.022812417,0.198004469,1.37844634,0.225295663,0.302619427,0.7692955,0.5622148,0.022812417,Yes
0.192032054,1.367682,0.165530771,0.04714802,0.38005805,-0.918204963,-0.101157539,0.169263661,1.386318,0.179788351,0.4424587,-0.418510348,0.559498668,-0.5621748,0.1596278,1.3869741,0.215758473,-0.5433894,0.43983373,-0.5688375,0.433241367,0.159206837,1.39369345,0.243213877,-0.5770267,0.484916985,-0.530928731,0.387311578,0.1639973,1.40111113,0.274277866,-0.5770258,0.484915525,-0.53093,1.44,0.387313157,0.176901042,1.424998,0.2192362,-0.1298818,-0.8608405,0.459903836,0.174850479,0.174197584,1.40160656,0.2552868,0.107753456,0.9520251,0.143908918,-0.247644618,0.16687417,1.37682784,0.249441639,0.1955343,0.821239233,0.502621,-0.186292827,0.153674617,1.36596835,0.229900584,0.19553408,0.8212393,0.502620935,-0.186293,0.198345959,1.42097676,0.2202796,-0.15646185,-0.902950943,0.356831938,0.181301191,0.191575184,1.3901931,0.2512735,0.183029756,0.9235827,0.309580833,-0.132873,0.179319009,1.36857879,0.236018449,0.222764209,0.694217,0.6833065,-0.03913108,0.169089213,1.369511,0.209756538,0.222764164,0.694217265,0.6833063,-0.039131127,0.218174472,1.41196,0.219629735,-0.22755751,-0.907687366,0.323586166,0.140046209,0.204859868,1.38359332,0.246516,0.204965562,0.878432,0.428571284,-0.051703345,0.194090977,1.36898422,0.227030575,0.20362632,0.5502653,0.807789743,0.056748994,0.190657884,1.37904251,0.2033834,0.20362632,0.550265431,0.8077897,0.056748968,0.233819917,1.39973474,0.215330929,-0.318070859,-0.854380965,0.3198497,0.257992655,0.221175015,1.3799206,0.239074156,0.2903778,0.8792849,0.328752637,-0.185636088,0.207887933,1.36700082,0.229197189,0.341127485,0.6649676,0.6625997,-0.04911296,0.196790859,1.36937082,0.211063549,0.341127485,0.6649676,0.6625997,-0.04911296,Yes
0.1953452,1.3695178,0.160680264,0.041433837,0.419728965,-0.8996586,-0.11280781,0.173032284,1.38718367,0.17677471,0.414213419,-0.451641738,0.5434082,-0.57371974,0.163744614,1.38471556,0.212757736,-0.51826185,0.4748686,-0.5477552,0.453727841,0.163607329,1.3885957,0.240758657,-0.5531544,0.517482936,-0.507688165,0.410468578,0.168635666,1.39271176,0.27239275,-0.5531534,0.517481565,-0.5076895,1.47,0.4104701,0.181691274,1.42205882,0.2194286,-0.128025055,-0.879078448,0.418254584,0.189456612,0.178823337,1.39547634,0.253181577,0.103737637,0.941613138,0.1886209,-0.2588933,0.171060637,1.37144029,0.2451943,0.195908323,0.7950773,0.538576961,-0.1985124,0.157421738,1.36253226,0.224979535,0.1959081,0.7950774,0.5385769,-0.198512569,0.203071013,1.41760468,0.219888359,-0.153814942,-0.916284263,0.3113635,0.199541852,0.196103528,1.38406229,0.247825176,0.190041348,0.90537107,0.351759553,-0.143014848,0.1831367,1.36422718,0.230838776,0.233449161,0.660365343,0.7122844,-0.04550236,0.172614351,1.36771512,0.204909638,0.233449116,0.6603656,0.712284148,-0.045502413,0.222732484,1.40835357,0.21823363,-0.227397338,-0.9199209,0.2758596,0.161051929,0.209126726,1.37761831,0.242213786,0.215789154,0.856014848,0.46572268,-0.06145576,0.197764918,1.36502111,0.221688226,0.218129352,0.516548634,0.8263393,0.05254859,0.194173962,1.37696826,0.198961258,0.218129352,0.516548753,0.826339245,0.052548565,0.238123491,1.39630222,0.212702185,-0.3125006,-0.86525923,0.27009052,0.2841145,0.22518307,1.3742919,0.234250426,0.2949481,0.8599651,0.3651233,-0.200377762,0.21145688,1.36254442,0.223544791,0.350867,0.6379982,0.6825051,-0.06354534,0.200024322,1.36634827,0.205869436,0.350867,0.6379982,0.6825051,-0.06354534,Yes
0.206302583,1.37169516,0.15194872,0.023279343,0.48904106,-0.8614722,-0.13476862,0.185016274,1.38704956,0.171445251,0.36412257,-0.5137453,0.50662446,-0.5889076,0.1767267,1.37880027,0.2068057,-0.4750455,0.539400637,-0.501277,0.4817678,0.177559957,1.37749684,0.235032171,-0.5123232,0.5780412,-0.4561799,0.4419201,0.183666348,1.37559628,0.2666872,-0.512322068,0.578039944,-0.456181377,1.5,0.441921532,0.19598116,1.41430557,0.218852967,-0.119346261,-0.9058935,0.340468854,0.221797571,0.193173781,1.38245571,0.2476942,0.09579304,0.9156425,0.267585427,-0.2842898,0.18449603,1.36024439,0.236155584,0.197663382,0.7425651,0.5988324,-0.225668341,0.169858173,1.35493088,0.215382814,0.197663143,0.742565155,0.5988324,-0.22566849,0.217223451,1.409315,0.217851,-0.144014433,-0.9338931,0.227125123,0.235621542,0.210064083,1.37150407,0.2396038,0.201014921,0.869259834,0.4192826,-0.167876214,0.195770234,1.3549552,0.220318377,0.253718019,0.60393244,0.7527789,-0.06493529,0.184371546,1.362346,0.195607036,0.253717959,0.603932738,0.752778649,-0.06493535,0.236543253,1.39997852,0.214047164,-0.222854868,-0.9349598,0.188722581,0.201418936,0.22247602,1.36573148,0.232324719,0.2349311,0.8152909,0.522345066,-0.085229486,0.2099044,1.35657334,0.210710809,0.247065663,0.465802163,0.848865151,0.03761999,0.205592811,1.37117517,0.1897265,0.247065663,0.465802252,0.8488651,0.03761996,0.251397073,1.3886143,0.206114084,-0.2975553,-0.876517832,0.180048555,0.332805634,0.237973273,1.3632865,0.223276213,0.301790565,0.824840546,0.4174549,-0.2330061,0.223432645,1.35343063,0.21176739,0.368291825,0.600133836,0.703185558,-0.09864364,0.211008951,1.35899663,0.195267037,0.368291825,0.600133836,0.703185558,-0.09864364,Yes
0.206302583,1.37169516,0.15194872,0.023279343,0.48904106,-0.8614722,-0.13476862,0.185016274,1.38704956,0.171445251,0.36412257,-0.5137453,0.50662446,-0.5889076,0.1767267,1.37880027,0.2068057,-0.4750455,0.539400637,-0.501277,0.4817678,0.177559957,1.37749684,0.235032171,-0.5123232,0.5780412,-0.4561799,0.4419201,0.183666348,1.37559628,0.2666872,-0.512322068,0.578039944,-0.456181377,1.53,0.441921532,0.19598116,1.41430557,0.218852967,-0.119346261,-0.9058935,0.340468854,0.221797571,0.193173781,1.38245571,0.2476942,0.09579304,0.9156425,0.267585427,-0.2842898,0.18449603,1.36024439,0.236155584,0.197663382,0.7425651,0.5988324,-0.225668341,0.169858173,1.35493088,0.215382814,0.197663143,0.742565155,0.5988324,-0.22566849,0.217223451,1.409315,0.217851,-0.144014433,-0.9338931,0.227125123,0.235621542,0.210064083,1.37150407,0.2396038,0.201014921,0.869259834,0.4192826,-0.167876214,0.195770234,1.3549552,0.220318377,0.253718019,0.60393244,0.7527789,-0.06493529,0.184371546,1.362346,0.195607036,0.253717959,0.603932738,0.752778649,-0.06493535,0.236543253,1.39997852,0.214047164,-0.222854868,-0.9349598,0.188722581,0.201418936,0.22247602,1.36573148,0.232324719,0.2349311,0.8152909,0.522345066,-0.085229486,0.2099044,1.35657334,0.210710809,0.247065663,0.465802163,0.848865151,0.03761999,0.205592811,1.37117517,0.1897265,0.247065663,0.465802252,0.8488651,0.03761996,0.251397073,1.3886143,0.206114084,-0.2975553,-0.876517832,0.180048555,0.332805634,0.237973273,1.3632865,0.223276213,0.301790565,0.824840546,0.4174549,-0.2330061,0.223432645,1.35343063,0.21176739,0.368291825,0.600133836,0.703185558,-0.09864364,0.211008951,1.35899663,0.195267037,0.368291825,0.600133836,0.703185558,-0.09864364,Yes
0.216315463,1.372951,0.144627437,0.021960668,0.529906869,-0.8352313,-0.145276,0.19535698,1.38680923,0.165547967,0.325815439,-0.546202064,0.487143517,-0.598497,0.186895773,1.37514913,0.199893,-0.436623573,0.574628055,-0.474722981,0.5037865,0.187559217,1.37040007,0.227752149,-0.475051671,0.6103294,-0.427851915,0.467725158,0.193360239,1.364505,0.258969754,-0.475050479,0.6103282,-0.4278535,1.56,0.4677265,0.206882387,1.40910089,0.215356216,-0.119260885,-0.920608759,0.287606925,0.235665768,0.203264326,1.37439,0.240578726,0.09102258,0.898738265,0.31592235,-0.2901335,0.194073647,1.35362589,0.226934433,0.194526866,0.7110494,0.633992255,-0.23371321,0.179198235,1.35049915,0.205887973,0.194526613,0.711049438,0.633992255,-0.233713344,0.22801064,1.40376592,0.213846609,-0.141642854,-0.9422969,0.171305537,0.250336,0.2200019,1.36392891,0.23125276,0.207027316,0.8445546,0.461982876,-0.174468324,0.205105945,1.34971738,0.210606873,0.261660248,0.5668999,0.7780265,-0.069522895,0.193689466,1.35951889,0.186757326,0.2616602,0.5669002,0.778026342,-0.069522955,0.2471235,1.39441979,0.209130317,-0.2224379,-0.9403605,0.129387319,0.222491592,0.232227489,1.35859871,0.22326456,0.247488126,0.7847598,0.560443044,-0.09383796,0.21908319,1.35196018,0.201078191,0.262484759,0.427518845,0.8643911,0.034024783,0.214789376,1.3683486,0.181453586,0.262484759,0.427518934,0.864391,0.034024753,0.261730015,1.38355386,0.200114,-0.2874522,-0.88002044,0.1198685,0.3585619,0.247698665,1.3566252,0.214049533,0.308570564,0.797149658,0.4572379,-0.245500147,0.232652754,1.34840465,0.201922521,0.3785478,0.5646949,0.725006044,-0.1103978,0.220082983,1.35563159,0.186194763,0.3785478,0.5646949,0.725006044,-0.1103978,Yes
